,0,1,2,3,4,5,6,7,8,9
0,2.500793199254924,-2.1030205536749067,-0.6002444890999786,-0.6382628123830508,-0.7386339007240915,-1.3329187159672617,1.3296715991185981,0.38287621927117804,0.0660983438669948,2.2948531965475865
1,1.1375343340209543,0.15968768295798577,-0.4996486708914497,-0.8867450428877603,0.26956054877241925,-1.0522702874827259,0.692909331556333,0.6860074461857105,2.1062080048856746,1.75284411414147
2,-0.0009223040825669611,-1.4094220876213497,0.8050186083023121,-0.5501709818155347,2.2849933286644815,-1.0979336702052658,-1.5777618712008874,0.47198263035133176,1.4217248280679347,0.5679182524204185
3,0.35791164893898747,-3.1073241092381787,1.3620633087301708,-0.03510370494298767,-0.7697032003844253,0.005686265140084797,4.047434743725988,-0.50278495237483,-0.7137532590495276,-0.4820611808179605
4,1.0088813428249603,-0.8432596681172906,-0.18185664762409914,0.27665923660337616,-0.25896803894847054,-1.430475985165305,1.8420299984280883,-0.423798320043072,1.67246818063155,-0.03391218787823337
5,2.7470217629903058,-1.5544097924813443,-1.2130630093224195,-1.4936236466685964,-1.2051554489116059,0.6886900156125247,0.326854991259077,0.6097580010533431,1.2431792160500454,-0.45530178781786973
6,1.815846689882035,-0.3125702184690074,2.1782530030540386,-1.1459060811044273,0.802025655951596,0.4824773903643603,1.3779723930573733,0.11941076984356337,1.5497936141302644,-1.2238510041238635
7,1.1175472405724414,0.5238520392303891,0.6364178022509202,-0.9847016158103494,-0.6500627000226167,-0.7313876576035478,1.718054168395734,0.25536091488132234,1.8230421109272958,0.24665513820639662
8,1.1127538218004625,-1.6181377964111185,0.7121464182992611,-0.7830609982519743,0.04635692146598302,-0.714179323091342,1.9957107265876757,-0.9066408065521495,0.8234627136153195,1.9006268370669104
9,2.074335445040945,-0.9139488678898349,-0.9861909776064555,-2.302545580464905,-1.7294915038026222,0.37720413699709937,-1.7092692647325485,1.3766384695040597,1.880336488034672,-0.42986768785233637
10,1.9417794198886036,-0.06329980423222269,-0.24298395186878333,-0.7051962154478563,-0.2543729114761011,-1.7150272589012112,1.0800383963351787,0.020624074284356638,1.4756009111902788,0.2801419408650756
11,1.5398014699406866,-0.8684305679911579,-0.6275177574196892,-1.4199769925331216,-1.096957135150677,-0.852900470773955,1.4872781457797524,1.1757069668219604,1.4465206458536035,0.6456194318492401
12,1.2190381035661508,-0.8076786874762691,0.24970209417805056,-0.9253530574530834,-0.5444234467502863,-1.2809050111326985,1.250613039853697,0.01828971463157421,1.9057831761761326,-0.019841864648656043
13,1.961523426374197,-0.22428390742491544,-1.1312171582016046,-0.8656069925653118,0.6676681810701245,-1.547450376772604,1.1734299715262297,0.2925769077394866,0.3982673755373264,-0.5750652674105134
14,1.901480871374016,0.865516727799482,0.9399142770439287,0.17703490344431608,-0.5668962990005211,-0.9717068758448447,0.318292477820523,-0.15593974705722005,2.7885974893241383,0.04163552533460481
15,2.12041727127036,-0.3131633604746607,0.11106653921223206,-0.29537137090452426,0.5538962208980551,-1.04607924731286,1.161454701607211,-0.12815460051749386,0.3496756622042982,0.7512437888878553
16,1.528758306780979,-0.861416216794049,0.8196640082154503,-1.1207587882349614,-0.10553733035734175,-0.21780429676049826,1.4385701866459089,-0.3154095343775607,1.3660978091611429,0.9544764989709777
17,2.370002127917911,-1.4160914435786887,1.6253187115871799,-0.3925139099588197,-1.0319428483168525,-0.5560844347784527,-0.27820516237950504,0.7000809904961911,0.677545365638456,2.770580753105693
18,2.389761686574933,-2.9377989853010753,1.6650454656449956,0.8200837589840572,1.020801321777818,0.011581915619742584,0.28651233282545724,0.36235508687089124,0.18818784639831998,0.28633990819039623
19,2.3564610728642323,-1.1590681348229306,-0.7191717856404787,-1.5749478470583416,-0.8645852311459474,-1.5677683932168707,1.658469373288064,-0.503836155759431,-0.41920081886310007,0.47701316271274785
20,1.4610578699050827,-0.3183032592592705,-1.0244635978962622,-1.0105353634744763,0.37671720335665176,0.5083157554733555,0.409202022991757,2.896443915950641,1.9783435044673479,1.6677474150746816
21,2.988462227094133,-0.1822405158062127,2.4409025353926372,1.4399804682293467,2.2241159865051467,-0.3382837963098895,1.2729684340458636,2.2583940381890146,0.1963862041236512,-1.985449134194641
22,1.5367889933074983,-0.47785739964132756,0.7156071388070597,1.0470793904218054,-0.11465829449035495,-1.821807018403839,1.2279158440147084,-0.3526514865499785,0.3753428595291301,1.9533653789101326
23,1.3221645281158945,-0.447775926926231,0.6169157081714943,-1.4378434281007362,-0.1721957303749579,-0.44138194790218543,1.3477107226761973,0.43779477253581567,0.9105914433493478,1.115143831532538
24,1.8078644457603514,-0.08489507094033605,0.5429127955356222,-1.7883319093841696,-0.6603238947419422,-1.3566567827805824,0.6400523987569394,0.2068890863275051,0.9884093217777451,0.8403817424354155
25,1.0299300176857802,-0.39566594863640964,0.5280138572455844,-0.8504480957000217,0.1367879905535454,-0.9581466676122891,0.8178911589292274,0.07835582643197055,1.4436029218974242,0.35180871269522457
26,2.4882143326749566,-1.2108776685796192,-0.8410169420905346,-0.2599464514204413,-2.28923502079563,-0.17145107780719016,0.65752285679484,0.9085310897754235,1.1513209388300631,0.2205160459197539
27,0.027706780224142427,-1.959521523277897,1.2545583172161208,-0.19139877181782403,-0.024256865034927397,-1.5547691649694313,0.1414446725745133,0.9783802429061101,1.2638094960355866,3.141932619152231
28,2.381233287087308,-0.6717465873362312,0.6845244439573086,-1.3445878801916074,-0.5583029246881989,-1.3060072340410358,0.1149607500853103,0.02846869041692293,0.5873543409705113,1.073406170536506
29,1.36364513643976,0.06353010277986988,-0.156108880305512,-2.2300624561927043,-0.30361248872271857,-1.5054022411593206,1.0437362653922162,0.1915780553277691,0.9216097553335165,0.565254692643796
30,2.3615473589558507,-1.4525879580582697,-0.3711566055279995,-0.1683757890563668,-0.8413929462617135,-0.7987611964900546,0.41239267916992106,0.7159954145612856,1.5982181034664746,-0.13605332355887237
